Date,Open,High,Low,Close,Volume,Adj Close
2015-07-27,24352.00,24352.00,24352.00,24352.00,000,24352.00
2015-07-24,25128.50,25128.50,25128.50,25128.50,000,25128.50
2015-07-23,25398.8008,25398.8008,25398.8008,25398.8008,000,25398.8008
2015-07-22,25282.5996,25282.5996,25282.5996,25282.5996,000,25282.5996
2015-07-21,25536.4004,25536.4004,25536.4004,25536.4004,000,25536.4004
2015-07-20,25404.8008,25404.8008,25404.8008,25404.8008,000,25404.8008
2015-07-17,25415.3008,25415.3008,25415.3008,25415.3008,000,25415.3008
2015-07-16,25162.8008,25162.8008,25162.8008,25162.8008,000,25162.8008
2015-07-15,25055.8008,25055.8008,25055.8008,25055.8008,000,25055.8008
2015-07-14,25120.9004,25120.9004,25120.9004,25120.9004,000,25120.9004
2015-07-13,25224.00,25224.00,25224.00,25224.00,000,25224.00
2015-07-10,24901.3008,24901.3008,24901.3008,24901.3008,000,24901.3008
2015-07-09,24392.8008,24392.8008,24392.8008,24392.8008,000,24392.8008
2015-07-08,23516.5996,23516.5996,23516.5996,23516.5996,000,23516.5996
2015-07-07,24975.3008,24975.3008,24975.3008,24975.3008,000,24975.3008
2015-07-06,25236.3008,25236.3008,25236.3008,25236.3008,000,25236.3008
2015-07-03,26064.0996,26064.0996,26064.0996,26064.0996,000,26064.0996
2015-07-02,26282.3008,26282.3008,26282.3008,26282.3008,000,26282.3008
2015-07-01,0.213,0.213,0.213,0.213,000,0.213
2015-06-30,26250.00,26250.00,26250.00,26250.00,000,26250.00
2015-06-29,25967.00,25967.00,25967.00,25967.00,000,25967.00
2015-06-26,26663.9004,26663.9004,26663.9004,26663.9004,000,26663.9004
2015-06-25,27145.8008,27145.8008,27145.8008,27145.8008,000,27145.8008
2015-06-24,27405.00,27405.00,27405.00,27405.00,000,27405.00
2015-06-23,27333.50,27333.50,27333.50,27333.50,000,27333.50
2015-06-22,27080.8008,27080.8008,27080.8008,27080.8008,000,27080.8008
2015-06-19,26760.50,26760.50,26760.50,26760.50,000,26760.50
2015-06-18,26694.6992,26694.6992,26694.6992,26694.6992,000,26694.6992
2015-06-17,26753.8008,26753.8008,26753.8008,26753.8008,000,26753.8008
2015-06-16,26566.6992,26566.6992,26566.6992,26566.6992,000,26566.6992
2015-06-15,26861.8008,26861.8008,26861.8008,26861.8008,000,26861.8008
2015-06-12,27280.50,27280.50,27280.50,27280.50,000,27280.50
2015-06-11,26907.8008,26907.8008,26907.8008,26907.8008,000,26907.8008
2015-06-10,26687.5996,26687.5996,26687.5996,26687.5996,000,26687.5996
2015-06-09,26989.50,26989.50,26989.50,26989.50,000,26989.50
2015-06-08,27316.3008,27316.3008,27316.3008,27316.3008,000,27316.3008
2015-06-05,27260.1992,27260.1992,27260.1992,27260.1992,000,27260.1992
2015-06-04,27551.9004,27551.9004,27551.9004,27551.9004,000,27551.9004
2015-06-03,27657.50,27657.50,27657.50,27657.50,000,27657.50
2015-06-02,27466.6992,27466.6992,27466.6992,27466.6992,000,27466.6992
2015-06-01,27597.1992,27597.1992,27597.1992,27597.1992,000,27597.1992
2015-05-29,27424.1992,27424.1992,27424.1992,27424.1992,000,27424.1992
2015-05-28,27454.3008,27454.3008,27454.3008,27454.3008,000,27454.3008
2015-05-27,28081.1992,28081.1992,28081.1992,28081.1992,000,28081.1992
2015-05-26,28249.9004,28249.9004,28249.9004,28249.9004,000,28249.9004
2015-05-25,0.242,0.242,0.242,0.242,000,0.242
2015-05-22,27992.8008,27992.8008,27992.8008,27992.8008,000,27992.8008
2015-05-21,27523.6992,27523.6992,27523.6992,27523.6992,000,27523.6992
2015-05-20,27585.0996,27585.0996,27585.0996,27585.0996,000,27585.0996
2015-05-19,27693.50,27693.50,27693.50,27693.50,000,27693.50
2015-05-18,27591.1992,27591.1992,27591.1992,27591.1992,000,27591.1992
2015-05-15,27822.3008,27822.3008,27822.3008,27822.3008,000,27822.3008
2015-05-14,27286.5996,27286.5996,27286.5996,27286.5996,000,27286.5996
2015-05-13,27249.3008,27249.3008,27249.3008,27249.3008,000,27249.3008
2015-05-12,27407.1992,27407.1992,27407.1992,27407.1992,000,27407.1992
2015-05-11,27718.1992,27718.1992,27718.1992,27718.1992,000,27718.1992
2015-05-08,27577.3008,27577.3008,27577.3008,27577.3008,000,27577.3008
2015-05-07,27290.00,27290.00,27290.00,27290.00,000,27290.00
2015-05-06,27640.9004,27640.9004,27640.9004,27640.9004,000,27640.9004
2015-05-05,27755.50,27755.50,27755.50,27755.50,000,27755.50
2015-05-04,28123.8008,28123.8008,28123.8008,28123.8008,000,28123.8008
2015-05-01,0.26,0.26,0.26,0.26,000,0.26
2015-04-30,28133.00,28133.00,28133.00,28133.00,000,28133.00
2015-04-29,28400.3008,28400.3008,28400.3008,28400.3008,000,28400.3008
2015-04-28,28442.8008,28442.8008,28442.8008,28442.8008,000,28442.8008
2015-04-27,28433.5996,28433.5996,28433.5996,28433.5996,000,28433.5996
2015-04-24,28061.00,28061.00,28061.00,28061.00,000,28061.00
2015-04-23,27827.6992,27827.6992,27827.6992,27827.6992,000,27827.6992
2015-04-22,27933.8008,27933.8008,27933.8008,27933.8008,000,27933.8008
2015-04-21,27850.50,27850.50,27850.50,27850.50,000,27850.50
2015-04-20,27094.9004,27094.9004,27094.9004,27094.9004,000,27094.9004
2015-04-17,27653.0996,27653.0996,27653.0996,27653.0996,000,27653.0996
2015-04-16,27739.6992,27739.6992,27739.6992,27739.6992,000,27739.6992
2015-04-15,27618.8008,27618.8008,27618.8008,27618.8008,000,27618.8008
2015-04-14,27561.50,27561.50,27561.50,27561.50,000,27561.50
2015-04-13,28016.3008,28016.3008,28016.3008,28016.3008,000,28016.3008
2015-04-10,27272.4004,27272.4004,27272.4004,27272.4004,000,27272.4004
2015-04-09,26944.4004,26944.4004,26944.4004,26944.4004,000,26944.4004
2015-04-08,26236.9004,26236.9004,26236.9004,26236.9004,000,26236.9004
2015-04-07,1900.00,1900.00,1900.00,1900.00,6800,1900.00
2015-04-06,1900.00,2000.00,1900.00,2000.00,700,2000.00
2015-04-03,2000.00,2000.00,2000.00,2000.00,2800,2000.00
2015-04-02,25275.5996,25275.5996,25275.5996,25275.5996,000,25275.5996
2015-04-01,25082.8008,25082.8008,25082.8008,25082.8008,000,25082.8008
2015-03-31,24900.9004,24900.9004,24900.9004,24900.9004,000,24900.9004
2015-03-30,24855.0996,24855.0996,24855.0996,24855.0996,000,24855.0996
2015-03-27,24486.1992,24486.1992,24486.1992,24486.1992,000,24486.1992
2015-03-26,24497.0996,24497.0996,24497.0996,24497.0996,000,24497.0996
2015-03-25,24528.1992,24528.1992,24528.1992,24528.1992,000,24528.1992
2015-03-24,24399.5996,24399.5996,24399.5996,24399.5996,000,24399.5996
2015-03-23,24494.50,24494.50,24494.50,24494.50,000,24494.50
2015-03-20,24375.1992,24375.1992,24375.1992,24375.1992,000,24375.1992
2015-03-19,24468.9004,24468.9004,24468.9004,24468.9004,000,24468.9004
2015-03-18,24120.0996,24120.0996,24120.0996,24120.0996,000,24120.0996
2015-03-17,23901.50,23901.50,23901.50,23901.50,000,23901.50
2015-03-16,23949.5996,23949.5996,23949.5996,23949.5996,000,23949.5996
2015-03-13,23823.1992,23823.1992,23823.1992,23823.1992,000,23823.1992
2015-03-12,23798.00,23798.00,23798.00,23798.00,000,23798.00
2015-03-11,23718.00,23718.00,23718.00,23718.00,000,23718.00
2015-03-10,23897.00,23897.00,23897.00,23897.00,000,23897.00
2015-03-09,24123.0996,24123.0996,24123.0996,24123.0996,000,24123.0996
2015-03-06,24164.00,24164.00,24164.00,24164.00,000,24164.00
2015-03-05,24193.00,24193.00,24193.00,24193.00,000,24193.00
2015-03-04,24465.4004,24465.4004,24465.4004,24465.4004,000,24465.4004
2015-03-03,24702.8008,24702.8008,24702.8008,24702.8008,000,24702.8008
2015-03-02,24887.4004,24887.4004,24887.4004,24887.4004,000,24887.4004
2015-02-27,24823.3008,24823.3008,24823.3008,24823.3008,000,24823.3008
2015-02-26,24902.0996,24902.0996,24902.0996,24902.0996,000,24902.0996
2015-02-25,24778.3008,24778.3008,24778.3008,24778.3008,000,24778.3008
2015-02-24,24750.0996,24750.0996,24750.0996,24750.0996,000,24750.0996
2015-02-23,24836.8008,24836.8008,24836.8008,24836.8008,000,24836.8008
2015-02-20,2100.00,2100.00,2100.00,2100.00,000,2100.00
2015-02-19,2100.00,2100.00,2100.00,2100.00,000,2100.00
2015-02-18,24832.0996,24832.0996,24832.0996,24832.0996,000,24832.0996
2015-02-17,24784.9004,24784.9004,24784.9004,24784.9004,000,24784.9004
2015-02-16,24726.50,24726.50,24726.50,24726.50,000,24726.50
2015-02-13,24682.50,24682.50,24682.50,24682.50,000,24682.50
2015-02-12,24422.1992,24422.1992,24422.1992,24422.1992,000,24422.1992
2015-02-11,24315.00,24315.00,24315.00,24315.00,000,24315.00
2015-02-10,24528.0996,24528.0996,24528.0996,24528.0996,000,24528.0996
2015-02-09,24521.00,24521.00,24521.00,24521.00,000,24521.00
2015-02-06,24679.4004,24679.4004,24679.4004,24679.4004,000,24679.4004
2015-02-05,24765.50,24765.50,24765.50,24765.50,000,24765.50
2015-02-04,24679.8008,24679.8008,24679.8008,24679.8008,000,24679.8008
2015-02-03,24554.8008,24554.8008,24554.8008,24554.8008,000,24554.8008
2015-02-02,24484.6992,24484.6992,24484.6992,24484.6992,000,24484.6992
2015-01-30,24507.0996,24507.0996,24507.0996,24507.0996,000,24507.0996
2015-01-29,24595.8008,24595.8008,24595.8008,24595.8008,000,24595.8008
2015-01-28,24861.8008,24861.8008,24861.8008,24861.8008,000,24861.8008
2015-01-27,24807.3008,24807.3008,24807.3008,24807.3008,000,24807.3008
2015-01-26,24909.9004,24909.9004,24909.9004,24909.9004,000,24909.9004
2015-01-23,24850.4004,24850.4004,24850.4004,24850.4004,000,24850.4004
2015-01-22,24522.5996,24522.5996,24522.5996,24522.5996,000,24522.5996
2015-01-21,24352.5996,24352.5996,24352.5996,24352.5996,000,24352.5996
2015-01-20,23951.1992,23951.1992,23951.1992,23951.1992,000,23951.1992
2015-01-19,23738.50,23738.50,23738.50,23738.50,000,23738.50
2015-01-16,24103.50,24103.50,24103.50,24103.50,000,24103.50
2015-01-15,24350.9004,24350.9004,24350.9004,24350.9004,000,24350.9004
2015-01-14,24112.5996,24112.5996,24112.5996,24112.5996,000,24112.5996
2015-01-13,24216.00,24216.00,24216.00,24216.00,000,24216.00
2015-01-12,24026.50,24026.50,24026.50,24026.50,000,24026.50
2015-01-09,23919.9004,23919.9004,23919.9004,23919.9004,000,23919.9004
2015-01-08,23835.50,23835.50,23835.50,23835.50,000,23835.50
2015-01-07,23681.3008,23681.3008,23681.3008,23681.3008,000,23681.3008
2015-01-06,23485.4004,23485.4004,23485.4004,23485.4004,000,23485.4004
2015-01-05,23721.3008,23721.3008,23721.3008,23721.3008,000,23721.3008
2015-01-02,23857.8008,23857.8008,23857.8008,23857.8008,000,23857.8008
2015-01-01,2300.00,2300.00,2300.00,2300.00,000,2300.00
2014-12-31,23605.00,23605.00,23605.00,23605.00,000,23605.00
2014-12-30,23501.0996,23501.0996,23501.0996,23501.0996,000,23501.0996
2014-12-29,23773.1992,23773.1992,23773.1992,23773.1992,000,23773.1992
2014-12-26,2500.00,2500.00,2400.00,2400.00,17300,2400.00
2014-12-25,2600.00,2600.00,2500.00,2500.00,1600,2500.00
2014-12-24,23349.3008,23349.3008,23349.3008,23349.3008,000,23349.3008
2014-12-23,23333.6992,23333.6992,23333.6992,23333.6992,000,23333.6992
2014-12-22,23408.5996,23408.5996,23408.5996,23408.5996,000,23408.5996
2014-12-19,23116.5996,23116.5996,23116.5996,23116.5996,000,23116.5996
2014-12-18,22832.1992,22832.1992,22832.1992,22832.1992,000,22832.1992
2014-12-17,22585.8008,22585.8008,22585.8008,22585.8008,000,22585.8008
2014-12-16,22670.50,22670.50,22670.50,22670.50,000,22670.50
2014-12-15,23027.8008,23027.8008,23027.8008,23027.8008,000,23027.8008
2014-12-12,23249.1992,23249.1992,23249.1992,23249.1992,000,23249.1992
2014-12-11,23312.50,23312.50,23312.50,23312.50,000,23312.50
2014-12-10,23524.50,23524.50,23524.50,23524.50,000,23524.50
2014-12-09,23485.8008,23485.8008,23485.8008,23485.8008,000,23485.8008
2014-12-08,24047.6992,24047.6992,24047.6992,24047.6992,000,24047.6992
2014-12-05,24002.5996,24002.5996,24002.5996,24002.5996,000,24002.5996
2014-12-04,23832.5996,23832.5996,23832.5996,23832.5996,000,23832.5996
2014-12-03,23428.5996,23428.5996,23428.5996,23428.5996,000,23428.5996
2014-12-02,23654.3008,23654.3008,23654.3008,23654.3008,000,23654.3008
2014-12-01,23367.4004,23367.4004,23367.4004,23367.4004,000,23367.4004
2014-11-28,23987.4004,23987.4004,23987.4004,23987.4004,000,23987.4004
2014-11-27,24004.3008,24004.3008,24004.3008,24004.3008,000,24004.3008
2014-11-26,24112.00,24112.00,24112.00,24112.00,000,24112.00
2014-11-25,23843.9004,23843.9004,23843.9004,23843.9004,000,23843.9004
2014-11-24,23893.0996,23893.0996,23893.0996,23893.0996,000,23893.0996
2014-11-21,23437.0996,23437.0996,23437.0996,23437.0996,000,23437.0996
2014-11-20,23349.5996,23349.5996,23349.5996,23349.5996,000,23349.5996
2014-11-19,23373.3008,23373.3008,23373.3008,23373.3008,000,23373.3008
2014-11-18,23529.1992,23529.1992,23529.1992,23529.1992,000,23529.1992
2014-11-17,23797.0996,23797.0996,23797.0996,23797.0996,000,23797.0996
2014-11-14,24087.4004,24087.4004,24087.4004,24087.4004,000,24087.4004
2014-11-13,24019.9004,24019.9004,24019.9004,24019.9004,000,24019.9004
2014-11-12,23938.1992,23938.1992,23938.1992,23938.1992,000,23938.1992
2014-11-11,23808.3008,23808.3008,23808.3008,23808.3008,000,23808.3008
2014-11-10,23744.6992,23744.6992,23744.6992,23744.6992,000,23744.6992
2014-11-07,23550.1992,23550.1992,23550.1992,23550.1992,000,23550.1992
2014-11-06,23649.3008,23649.3008,23649.3008,23649.3008,000,23649.3008
2014-11-05,23695.5996,23695.5996,23695.5996,23695.5996,000,23695.5996
2014-11-04,23845.6992,23845.6992,23845.6992,23845.6992,000,23845.6992
2014-11-03,23916.00,23916.00,23916.00,23916.00,000,23916.00
2014-10-31,23998.0996,23998.0996,23998.0996,23998.0996,000,23998.0996
2014-10-30,23702.00,23702.00,23702.00,23702.00,000,23702.00
2014-10-29,23819.9004,23819.9004,23819.9004,23819.9004,000,23819.9004
2014-10-28,23520.4004,23520.4004,23520.4004,23520.4004,000,23520.4004
2014-10-27,23143.1992,23143.1992,23143.1992,23143.1992,000,23143.1992
2014-10-24,23302.1992,23302.1992,23302.1992,23302.1992,000,23302.1992
2014-10-23,23333.1992,23333.1992,23333.1992,23333.1992,000,23333.1992
2014-10-22,23404.00,23404.00,23404.00,23404.00,000,23404.00
2014-10-21,23088.5996,23088.5996,23088.5996,23088.5996,000,23088.5996
2014-10-20,23070.3008,23070.3008,23070.3008,23070.3008,000,23070.3008
2014-10-17,23023.1992,23023.1992,23023.1992,23023.1992,000,23023.1992
2014-10-16,22900.9004,22900.9004,22900.9004,22900.9004,000,22900.9004
2014-10-15,23140.0996,23140.0996,23140.0996,23140.0996,000,23140.0996
2014-10-14,23048.00,23048.00,23048.00,23048.00,000,23048.00
2014-10-13,23143.4004,23143.4004,23143.4004,23143.4004,000,23143.4004
2014-10-10,23088.50,23088.50,23088.50,23088.50,000,23088.50
2014-10-09,23534.50,23534.50,23534.50,23534.50,000,23534.50
2014-10-08,23263.3008,23263.3008,23263.3008,23263.3008,000,23263.3008
2014-10-07,23422.50,23422.50,23422.50,23422.50,000,23422.50
2014-10-06,23315.00,23315.00,23315.00,23315.00,000,23315.00
2014-10-03,23064.5996,23064.5996,23064.5996,23064.5996,000,23064.5996
2014-10-02,3000.00,3000.00,3000.00,3000.00,5300,3000.00
2014-10-01,3000.00,3000.00,2900.00,2900.00,14800,2900.00
2014-09-30,22933.00,22933.00,22933.00,22933.00,000,22933.00
2014-09-29,23229.1992,23229.1992,23229.1992,23229.1992,000,23229.1992
2014-09-26,23678.4004,23678.4004,23678.4004,23678.4004,000,23678.4004
2014-09-25,23768.0996,23768.0996,23768.0996,23768.0996,000,23768.0996
2014-09-24,23921.5996,23921.5996,23921.5996,23921.5996,000,23921.5996
2014-09-23,23837.0996,23837.0996,23837.0996,23837.0996,000,23837.0996
2014-09-22,23955.50,23955.50,23955.50,23955.50,000,23955.50
2014-09-19,24306.1992,24306.1992,24306.1992,24306.1992,000,24306.1992
2014-09-18,24168.6992,24168.6992,24168.6992,24168.6992,000,24168.6992
2014-09-17,24376.4004,24376.4004,24376.4004,24376.4004,000,24376.4004
2014-09-16,24136.00,24136.00,24136.00,24136.00,000,24136.00
2014-09-15,24357.00,24357.00,24357.00,24357.00,000,24357.00
2014-09-12,24595.3008,24595.3008,24595.3008,24595.3008,000,24595.3008
2014-09-11,24662.5996,24662.5996,24662.5996,24662.5996,000,24662.5996
2014-09-10,24705.4004,24705.4004,24705.4004,24705.4004,000,24705.4004
2014-09-09,3000.00,3000.00,3000.00,3000.00,3900,3000.00
2014-09-08,25190.4004,25190.4004,25190.4004,25190.4004,000,25190.4004
2014-09-05,25240.1992,25240.1992,25240.1992,25240.1992,000,25240.1992
2014-09-04,25297.9004,25297.9004,25297.9004,25297.9004,000,25297.9004
2014-09-03,25317.9004,25317.9004,25317.9004,25317.9004,000,25317.9004
2014-09-02,24749.00,24749.00,24749.00,24749.00,000,24749.00
2014-09-01,24752.0996,24752.0996,24752.0996,24752.0996,000,24752.0996
2014-08-29,24742.0996,24742.0996,24742.0996,24742.0996,000,24742.0996
2014-08-28,24741.00,24741.00,24741.00,24741.00,000,24741.00
2014-08-27,24918.8008,24918.8008,24918.8008,24918.8008,000,24918.8008
2014-08-26,25074.50,25074.50,25074.50,25074.50,000,25074.50
2014-08-25,25166.9004,25166.9004,25166.9004,25166.9004,000,25166.9004
2014-08-22,25112.1992,25112.1992,25112.1992,25112.1992,000,25112.1992
2014-08-21,24994.0996,24994.0996,24994.0996,24994.0996,000,24994.0996
2014-08-20,25159.8008,25159.8008,25159.8008,25159.8008,000,25159.8008
2014-08-19,25122.9004,25122.9004,25122.9004,25122.9004,000,25122.9004
2014-08-18,24955.50,24955.50,24955.50,24955.50,000,24955.50
2014-08-15,24954.9004,24954.9004,24954.9004,24954.9004,000,24954.9004
2014-08-14,24801.4004,24801.4004,24801.4004,24801.4004,000,24801.4004
2014-08-13,24890.3008,24890.3008,24890.3008,24890.3008,000,24890.3008
2014-08-12,24689.4004,24689.4004,24689.4004,24689.4004,000,24689.4004
2014-08-11,24646.00,24646.00,24646.00,24646.00,000,24646.00
2014-08-08,24331.4004,24331.4004,24331.4004,24331.4004,000,24331.4004
2014-08-07,24387.5996,24387.5996,24387.5996,24387.5996,000,24387.5996
2014-08-06,24584.0996,24584.0996,24584.0996,24584.0996,000,24584.0996
2014-08-05,24648.3008,24648.3008,24648.3008,24648.3008,000,24648.3008
2014-08-04,24600.0996,24600.0996,24600.0996,24600.0996,000,24600.0996
2014-08-01,24532.4004,24532.4004,24532.4004,24532.4004,000,24532.4004
2014-07-31,24756.8008,24756.8008,24756.8008,24756.8008,000,24756.8008
2014-07-30,24732.1992,24732.1992,24732.1992,24732.1992,000,24732.1992
2014-07-29,24640.50,24640.50,24640.50,24640.50,000,24640.50
2014-07-28,24428.5996,24428.5996,24428.5996,24428.5996,000,24428.5996
2014-07-25,24216.00,24216.00,24216.00,24216.00,000,24216.00
2014-07-24,24141.50,24141.50,24141.50,24141.50,000,24141.50
2014-07-23,23971.9004,23971.9004,23971.9004,23971.9004,000,23971.9004
2014-07-22,23782.0996,23782.0996,23782.0996,23782.0996,000,23782.0996
2014-07-21,23387.0996,23387.0996,23387.0996,23387.0996,000,23387.0996
2014-07-18,23454.8008,23454.8008,23454.8008,23454.8008,000,23454.8008
2014-07-17,23520.9004,23520.9004,23520.9004,23520.9004,000,23520.9004
2014-07-16,23523.3008,23523.3008,23523.3008,23523.3008,000,23523.3008
2014-07-15,23460.00,23460.00,23460.00,23460.00,000,23460.00
2014-07-14,23346.6992,23346.6992,23346.6992,23346.6992,000,23346.6992
2014-07-11,23233.4004,23233.4004,23233.4004,23233.4004,000,23233.4004
2014-07-10,23239.00,23239.00,23239.00,23239.00,000,23239.00
2014-07-09,23176.0996,23176.0996,23176.0996,23176.0996,000,23176.0996
2014-07-08,23541.4004,23541.4004,23541.4004,23541.4004,000,23541.4004
2014-07-07,23540.9004,23540.9004,23540.9004,23540.9004,000,23540.9004
2014-07-04,23546.4004,23546.4004,23546.4004,23546.4004,000,23546.4004
2014-07-03,23531.4004,23531.4004,23531.4004,23531.4004,000,23531.4004
2014-07-02,23549.5996,23549.5996,23549.5996,23549.5996,000,23549.5996
2014-07-01,3100.00,3300.00,3100.00,3300.00,2100,3300.00
2014-06-30,23190.6992,23190.6992,23190.6992,23190.6992,000,23190.6992
2014-06-27,23221.50,23221.50,23221.50,23221.50,000,23221.50
2014-06-26,23197.8008,23197.8008,23197.8008,23197.8008,000,23197.8008
2014-06-25,22866.6992,22866.6992,22866.6992,22866.6992,000,22866.6992
2014-06-24,22880.5996,22880.5996,22880.5996,22880.5996,000,22880.5996
2014-06-23,22804.8008,22804.8008,22804.8008,22804.8008,000,22804.8008
2014-06-20,23194.0996,23194.0996,23194.0996,23194.0996,000,23194.0996
2014-06-19,23167.6992,23167.6992,23167.6992,23167.6992,000,23167.6992
2014-06-18,23181.6992,23181.6992,23181.6992,23181.6992,000,23181.6992
2014-06-17,23203.5996,23203.5996,23203.5996,23203.5996,000,23203.5996
2014-06-16,23300.6992,23300.6992,23300.6992,23300.6992,000,23300.6992
2014-06-13,23319.1992,23319.1992,23319.1992,23319.1992,000,23319.1992
2014-06-12,23175.00,23175.00,23175.00,23175.00,000,23175.00
2014-06-11,23257.3008,23257.3008,23257.3008,23257.3008,000,23257.3008
2014-06-10,23315.6992,23315.6992,23315.6992,23315.6992,000,23315.6992
2014-06-09,23117.50,23117.50,23117.50,23117.50,000,23117.50
2014-06-06,22951.00,22951.00,22951.00,22951.00,000,22951.00
2014-06-05,23109.6992,23109.6992,23109.6992,23109.6992,000,23109.6992
2014-06-04,23151.6992,23151.6992,23151.6992,23151.6992,000,23151.6992
2014-06-03,23291.00,23291.00,23291.00,23291.00,000,23291.00
2014-06-02,3200.00,3200.00,3200.00,3200.00,200,3200.00
2014-05-30,23081.6992,23081.6992,23081.6992,23081.6992,000,23081.6992
2014-05-29,23010.0996,23010.0996,23010.0996,23010.0996,000,23010.0996
2014-05-28,23080.00,23080.00,23080.00,23080.00,000,23080.00
2014-05-27,22944.3008,22944.3008,22944.3008,22944.3008,000,22944.3008
2014-05-26,22963.1992,22963.1992,22963.1992,22963.1992,000,22963.1992
2014-05-23,22965.9004,22965.9004,22965.9004,22965.9004,000,22965.9004
2014-05-22,22953.8008,22953.8008,22953.8008,22953.8008,000,22953.8008
2014-05-21,22836.50,22836.50,22836.50,22836.50,000,22836.50
2014-05-20,22834.6992,22834.6992,22834.6992,22834.6992,000,22834.6992
2014-05-19,22704.50,22704.50,22704.50,22704.50,000,22704.50
2014-05-16,22712.9004,22712.9004,22712.9004,22712.9004,000,22712.9004
2014-05-15,22730.9004,22730.9004,22730.9004,22730.9004,000,22730.9004
2014-05-14,22582.8008,22582.8008,22582.8008,22582.8008,000,22582.8008
2014-05-13,22352.4004,22352.4004,22352.4004,22352.4004,000,22352.4004
2014-05-12,22261.5996,22261.5996,22261.5996,22261.5996,000,22261.5996
2014-05-09,21863.00,21863.00,21863.00,21863.00,000,21863.00
2014-05-08,21837.0996,21837.0996,21837.0996,21837.0996,000,21837.0996
2014-05-07,21746.3008,21746.3008,21746.3008,21746.3008,000,21746.3008
2014-05-06,3100.00,3200.00,3100.00,3200.00,12500,3200.00
2014-05-05,21976.3008,21976.3008,21976.3008,21976.3008,000,21976.3008
2014-05-02,22260.6992,22260.6992,22260.6992,22260.6992,000,22260.6992
2014-05-01,3500.00,3500.00,3500.00,3500.00,000,3500.00
2014-04-30,22134.00,22134.00,22134.00,22134.00,000,22134.00
2014-04-29,22453.9004,22453.9004,22453.9004,22453.9004,000,22453.9004
2014-04-28,22132.50,22132.50,22132.50,22132.50,000,22132.50
2014-04-25,22223.50,22223.50,22223.50,22223.50,000,22223.50
2014-04-24,22562.8008,22562.8008,22562.8008,22562.8008,000,22562.8008
2014-04-23,22509.5996,22509.5996,22509.5996,22509.5996,000,22509.5996
2014-04-22,22730.6992,22730.6992,22730.6992,22730.6992,000,22730.6992
2014-04-21,3900.00,3900.00,3700.00,3800.00,29300,3800.00
2014-04-18,4000.00,4000.00,3900.00,3900.00,24900,3900.00
2014-04-17,22760.1992,22760.1992,22760.1992,22760.1992,000,22760.1992
2014-04-16,22696.00,22696.00,22696.00,22696.00,000,22696.00
2014-04-15,22671.3008,22671.3008,22671.3008,22671.3008,000,22671.3008
2014-04-14,23038.8008,23038.8008,23038.8008,23038.8008,000,23038.8008
2014-04-11,23003.5996,23003.5996,23003.5996,23003.5996,000,23003.5996
2014-04-10,23187.00,23187.00,23187.00,23187.00,000,23187.00
2014-04-09,22843.1992,22843.1992,22843.1992,22843.1992,000,22843.1992
2014-04-08,22597.00,22597.00,22597.00,22597.00,000,22597.00
2014-04-07,22377.1992,22377.1992,22377.1992,22377.1992,000,22377.1992
2014-04-04,22510.0996,22510.0996,22510.0996,22510.0996,000,22510.0996
2014-04-03,22565.0996,22565.0996,22565.0996,22565.0996,000,22565.0996
2014-04-02,22523.9004,22523.9004,22523.9004,22523.9004,000,22523.9004
2014-04-01,22448.50,22448.50,22448.50,22448.50,000,22448.50
2014-03-31,22151.0996,22151.0996,22151.0996,22151.0996,000,22151.0996
2014-03-28,22065.50,22065.50,22065.50,22065.50,000,22065.50
2014-03-27,21834.4004,21834.4004,21834.4004,21834.4004,000,21834.4004
2014-03-26,21887.8008,21887.8008,21887.8008,21887.8008,000,21887.8008
2014-03-25,21732.3008,21732.3008,21732.3008,21732.3008,000,21732.3008
2014-03-24,21846.4004,21846.4004,21846.4004,21846.4004,000,21846.4004
2014-03-21,21436.6992,21436.6992,21436.6992,21436.6992,000,21436.6992
2014-03-20,21182.1992,21182.1992,21182.1992,21182.1992,000,21182.1992
2014-03-19,21568.6992,21568.6992,21568.6992,21568.6992,000,21568.6992
2014-03-18,21583.50,21583.50,21583.50,21583.50,000,21583.50
2014-03-17,21473.9004,21473.9004,21473.9004,21473.9004,000,21473.9004
2014-03-14,21539.50,21539.50,21539.50,21539.50,000,21539.50
2014-03-13,21756.0996,21756.0996,21756.0996,21756.0996,000,21756.0996
2014-03-12,21901.9004,21901.9004,21901.9004,21901.9004,000,21901.9004
2014-03-11,22269.5996,22269.5996,22269.5996,22269.5996,000,22269.5996
